Date,HDFCBANK.NS,ICICIBANK.NS,SBIN.NS,TCS.NS,INFY.NS,HCLTECH.NS,ITC.NS,HINDUNILVR.NS,RELIANCE.NS,LT.NS,^NSEI
2025-06-27,988.5982666016,1438.8735351562,791.1396484375,3292.7692871094,1550.2089843750,1635.8236083984,399.1811828613,2265.8593750000,1502.4251708984,3643.6115722656,25637.8007812500
2025-06-30,982.0236816406,1422.7352294922,805.8249511719,3312.7683105469,1544.2318115234,1640.8544921875,397.0834960938,2253.7785644531,1487.7518310547,3634.3024902344,25517.0507812500
2025-07-01,987.2244873047,1409.1552734375,805.7758178711,3281.8605957031,1549.0522460938,1631.0773925781,395.7962646484,2254.6623535156,1515.3138427734,3631.2324218750,25541.8007812500
2025-07-02,974.4187011719,1405.0223388672,798.5068969727,3275.7365722656,1552.6191406250,1631.3623046875,393.7462463379,2266.0561523438,1505.7960205078,3562.0085449219,25453.4003906250
2025-07-03,974.9583740234,1403.1527099609,792.8095092773,3254.2062988281,1560.5244140625,1625.0021972656,394.1276550293,2272.2438964844,1504.8046875000,3548.2429199219,25405.3007812500
2025-07-04,976.0378417969,1419.7829589844,797.4754028320,3272.3874511719,1581.7336425781,1638.2916259766,393.3648376465,2297.6831054688,1514.2233886719,3559.8300781250,25461.0000000000
2025-07-07,975.1055908203,1412.7962646484,792.5639648438,3264.6367187500,1568.5262451172,1623.5782470703,396.7974548340,2367.5183105469,1528.3016357422,3546.7575683594,25461.3007812500
2025-07-08,981.9746093750,1418.9957275391,798.2612915039,3259.3737792969,1579.8055419922,1621.3950195312,397.7986450195,2350.1330566406,1524.4349365234,3571.5156250000,25522.5000000000
2025-07-09,986.7828369141,1409.0568847656,796.5913696289,3237.9394531250,1574.9853515625,1589.0260009766,399.9440002441,2380.2868652344,1505.9942626953,3545.0739746094,25476.0996093750
2025-07-10,984.3296508789,1401.3813476562,793.6936035156,3236.2167968750,1557.7287597656,1579.2487792969,397.4649047852,2365.5539550781,1504.2095947266,3540.1223144531,25355.2500000000
2025-07-11,973.2902221680,1399.2164306641,794.3321533203,3125.2172851562,1537.5797119141,1555.1383056641,397.4172058105,2474.7756347656,1482.3980712891,3506.3522949219,25149.8496093750
2025-07-14,972.9467773438,1400.2988281250,794.5285644531,3083.7834472656,1513.8638916016,1537.5773925781,399.8963012695,2471.8291015625,1470.9964599609,3462.0844726562,25082.3007812500
2025-07-15,979.0798339844,1407.9744873047,801.9940185547,3112.1074218750,1528.6140136719,1486.8879394531,402.4707641602,2481.9458007812,1472.6820068359,3460.2028808594,25195.8007812500
2025-07-16,979.4722900391,1403.6446533203,816.9739990234,3104.2346191406,1550.1126708984,1483.4708251953,404.8544921875,2472.8112792969,1472.8802490234,3469.9082031250,25212.0507812500
2025-07-17,974.8602294922,1396.0673828125,814.3217773438,3081.2868652344,1526.5895996094,1465.5300292969,404.2347106934,2465.1499023438,1463.7591552734,3440.3964843750,25111.4492187500
2025-07-18,960.3862304688,1403.0543212891,808.7717895508,3062.7563476562,1529.0959472656,1481.6978759766,403.0905151367,2445.3093261719,1463.3625488281,3431.2854003906,24968.4003906250
2025-07-21,981.5330200195,1442.4161376953,809.6068115234,3032.3198242188,1527.3608398438,1464.0950927734,400.5637512207,2421.0488281250,1416.3682861328,3468.9179687500,25090.6992187500
2025-07-22,984.7712402344,1450.0916748047,800.5697021484,3033.6640625000,1514.4423828125,1454.2412109375,396.6544189453,2435.5854492188,1400.7036132812,3431.0874023438,25060.9003906250
2025-07-23,993.2103881836,1464.8524169922,806.1196899414,3052.3867187500,1517.9129638672,1463.5209960938,395.6532592773,2406.8066406250,1412.4025878906,3451.1909179688,25219.9003906250
2025-07-24,988.2548217773,1459.7353515625,801.2573242188,3022.5266113281,1496.7036132812,1441.9001464844,390.8857727051,2394.4309082031,1390.8884277344,3443.8625488281,25062.0996093750
2025-07-25,985.9922485352,1453.5357666016,792.2692871094,3010.8127441406,1461.2261962891,1425.5408935547,390.3613281250,2372.4291992188,1379.7841796875,3409.5971679688,24837.0000000000
2025-07-28,987.9105224609,1464.6555175781,783.0357666016,2956.5646972656,1461.5153808594,1402.5808105469,390.8381042480,2398.1633300781,1375.7192382812,3389.0974121094,24680.9003906250
2025-07-29,994.3539428711,1462.4906005859,785.0494384766,2934.1933593750,1459.2979736328,1408.6079101562,389.4555358887,2409.9499511719,1404.9666748047,3461.7875976562,24821.0996093750
2025-07-30,996.4197998047,1458.7512207031,787.4560546875,2931.8889160156,1464.4077148438,1412.5301513672,388.6450500488,2394.0378417969,1398.0266113281,3629.6479492188,24855.0507812500
2025-07-31,992.6815795898,1457.7672119141,782.4463500977,2915.7587890625,1454.7670898438,1404.3028564453,392.7927856445,2476.3471679688,1378.2969970703,3601.3244628906,24768.3496093750
2025-08-01,989.7304077148,1448.1235351562,779.9415283203,2883.3056640625,1416.7829589844,1389.1873779297,397.0834960938,2508.2690429688,1381.7670898438,3552.6005859375,24565.3496093750
2025-08-04,979.7947387695,1439.8575439453,781.6113891602,2951.8596191406,1427.2912597656,1410.5212402344,397.4649047852,2498.4467773438,1399.4146728516,3595.9768066406,24722.7500000000
2025-08-05,972.7118530273,1421.3575439453,786.4246215820,2941.7783203125,1407.8172607422,1418.4616699219,394.8904418945,2489.6069335938,1379.7841796875,3617.2690429688,24649.5507812500
2025-08-06,976.4992675781,1420.5703125000,790.8941040039,2911.4379882812,1385.0654296875,1399.8063964844,392.8404235840,2490.4909667969,1380.8747558594,3593.3027343750,24574.1992187500
2025-08-07,981.4671020508,1417.3229980469,790.8941040039,2925.5522460938,1385.2581787109,1411.5736083984,394.3660278320,2472.7128906250,1377.5040283203,3606.3752441406,24596.1503906250
2025-08-08,970.8920288086,1412.9931640625,790.0591430664,2915.3745117188,1371.9542236328,1411.7647705078,395.2241821289,2454.1494140625,1356.0888671875,3572.7041015625,24363.3007812500
2025-08-11,981.5654296875,1413.6818847656,808.8700561523,2919.5993652344,1376.8708496094,1423.5321044922,397.4649047852,2473.5966796875,1374.3312988281,3632.9160156250,24585.0507812500
2025-08-12,968.9245605469,1410.1120605469,806.0704956055,2914.4140625000,1372.9183349609,1434.1510009766,396.9881286621,2439.6125488281,1368.5810546875,3650.4448242188,24487.4003906250
2025-08-13,974.0399169922,1408.9221191406,807.2983398438,2915.1828613281,1375.3284912109,1436.0644531250,394.8427734375,2450.7116699219,1370.7620849609,3657.9711914062,24619.3496093750
2025-08-14,979.3520507812,1415.3677978516,811.9151611328,2901.8364257812,1395.6700439453,1425.2540283203,392.3160095215,2436.4694824219,1367.4774169922,3641.4328613281,24631.3007812500
2025-08-18,985.5003662109,1422.6066894531,812.9957275391,2891.1791992188,1384.1977539062,1420.6619873047,387.4054870605,2522.4130859375,1375.3409423828,3599.9382324219,24876.9492187500
2025-08-19,979.3520507812,1424.2924804688,815.6970214844,2895.9797363281,1388.2469482422,1412.1475830078,390.0752868652,2558.4599609375,1413.5642089844,3578.0520019531,24980.6503906250
2025-08-20,977.9256591797,1418.6401367188,814.2727050781,2975.0952148438,1442.4270019531,1431.1854248047,387.1671142578,2622.3037109375,1406.4969482422,3557.5522460938,25050.5507812500
2025-08-21,979.4012451172,1433.9113769531,811.0802612305,2978.9360351562,1442.6198730469,1428.7937011719,386.6903686523,2600.8913574219,1418.2426757812,3577.6557617188,25083.7500000000
2025-08-22,966.3176269531,1424.3917236328,801.7975463867,2932.2727050781,1434.0396728516,1402.7720947266,379.7774963379,2583.1132812500,1402.7143554688,3561.0183105469,24870.0996093750
2025-08-25,966.0717163086,1421.2183837891,801.9940185547,3015.4213867188,1477.0367431641,1439.0301513672,380.7787170410,2584.7832031250,1406.0987548828,3568.2478027344,24967.7500000000
2025-08-26,957.5625000000,1404.7572021484,793.5462646484,3031.3596191406,1474.6265869141,1428.1240234375,384.5927124023,2644.6979980469,1378.5262451172,3507.0454101562,24712.0507812500
2025-08-28,942.2162475586,1387.4034423828,787.7507324219,2970.3903808594,1446.1868896484,1386.9870605469,382.2566223145,2607.1774902344,1379.5217285156,3525.6635742188,24500.9003906250
2025-08-29,936.1171264648,1386.1143798828,788.2910156250,2961.7492675781,1416.7829589844,1391.7703857422,390.6950683594,2612.4814453125,1350.9537353516,3566.1679687500,24426.8496093750
2025-09-01,935.1333618164,1399.2039794922,791.7781372070,2988.5373535156,1445.5120849609,1404.7812500000,386.9764404297,2602.3647460938,1347.6689453125,3563.5930175781,24625.0507812500
2025-09-02,929.1326904297,1382.5444335938,789.6662597656,2987.4812011719,1444.8371582031,1402.1979980469,387.8345947266,2629.3754882812,1360.2109375000,3540.3203125000,24579.5996093750
2025-09-03,938.9207763672,1385.3210449219,797.7701416016,2974.0393066406,1425.9415283203,1402.5808105469,392.6020507812,2617.2941894531,1366.2828369141,3565.9699707031,24715.0507812500
2025-09-04,945.6101074219,1393.7500000000,795.0688476562,2972.3107910156,1410.4202880859,1380.7686767578,396.5590515137,2619.1606445312,1353.0440673828,3557.8493652344,24734.3007812500
2025-09-05,947.7251586914,1391.0726318359,792.3183593750,2926.8002929688,1392.6813964844,1357.5213623047,388.4066772461,2586.5507812500,1368.6718750000,3519.2265625000,24741.0000000000
2025-09-08,950.2828369141,1390.9733886719,794.4794311523,2898.6682128906,1381.4020996094,1342.2145996094,388.5973815918,2577.2199707031,1372.1557617188,3495.4587402344,24773.1503906250
2025-09-09,949.4467163086,1391.9649658203,794.5285644531,2927.8562011719,1450.2359619141,1365.2706298828,390.9811096191,2594.9980468750,1369.8662109375,3490.9030761719,24868.5996093750
2025-09-10,950.1845092773,1392.1633300781,803.7130126953,2986.0410156250,1477.5187988281,1400.4761962891,393.8415832520,2596.4714355469,1370.6625976562,3515.6613769531,24973.0996093750
2025-09-11,952.0535278320,1389.8825683594,809.0665283203,2999.6750488281,1455.4417724609,1404.1114501953,395.7485961914,2575.3540039062,1376.9337158203,3505.4609375000,25005.5000000000
2025-09-12,951.5617065430,1405.8479003906,808.9682617188,3008.5085449219,1470.7703857422,1403.6330566406,394.5090332031,2534.5920410156,1388.5798339844,3545.1730957031,25114.0000000000
2025-09-15,951.3157348633,1407.5338134766,810.1470336914,2987.8649902344,1454.1885986328,1402.9635009766,393.4602050781,2535.0832519531,1392.8599853516,3551.5109863281,25069.1992187500
2025-09-16,951.1190185547,1409.7153320312,816.8266601562,3020.3181152344,1456.9844970703,1418.8443603516,393.8892822266,2534.9851074219,1398.8323974609,3632.3217773438,25239.0996093750
2025-09-17,950.7747192383,1407.3354492188,841.9733886719,3046.3378906250,1467.6855468750,1417.3135986328,390.2659606934,2523.9841308594,1407.2933349609,3649.8505859375,25330.2500000000
2025-09-18,961.0055541992,1409.8144531250,839.2229003906,3050.0822753906,1485.2313232422,1429.0808105469,392.4113464355,2540.7800292969,1408.4876708984,3650.3457031250,25423.5996093750
2025-09-19,951.1682128906,1390.4775390625,847.0812988281,3042.8815917969,1484.8457031250,1403.8244628906,391.5531921387,2514.0639648438,1400.9227294922,3639.8481445312,25327.0507812500
2025-09-22,948.5121459961,1389.7834472656,840.1069946289,2951.2836914062,1445.6083984375,1377.5158691406,388.0252990723,2526.4399414062,1384.1999511719,3609.2470703125,25202.3496093750
2025-09-23,941.6260375977,1382.6436767578,855.1851806641,2940.3381347656,1443.6802978516,1367.8535156250,384.4496765137,2477.3293457031,1383.4038085938,3622.2204589844,25169.5000000000
2025-09-24,935.5761108398,1371.1405029297,850.8631591797,2914.4140625000,1440.8845214844,1379.8118896484,382.3519592285,2504.1437988281,1376.6350097656,3638.2639160156,25056.9003906250
2025-09-25,934.3955688477,1364.2983398438,845.9025878906,2839.5231933594,1431.4367675781,1362.1135253906,381.4938354492,2493.1430664062,1366.0838623047,3609.1479492188,24890.8496093750
2025-09-26,929.6737060547,1348.2336425781,841.7769165039,2783.5471191406,1396.8270263672,1334.8481445312,386.2612915039,2467.1142578125,1371.2598876953,3693.4250488281,24654.6992187500
2025-09-29,934.8382568359,1336.8298339844,855.3325805664,2780.6665039062,1389.9821777344,1327.2905273438,388.3113098145,2453.4614257812,1366.4819335938,3652.7224121094,24634.9003906250
2025-09-30,935.5269165039,1336.7307128906,857.0025024414,2773.2734375000,1389.9821777344,1325.0902099609,382.8763732910,2469.6679687500,1357.7224121094,3623.6069335938,24611.0996093750
2025-10-01,949.5450439453,1360.5300292969,848.8002929688,2798.0451660156,1393.8383789062,1329.2995605469,386.7380676270,2491.0803222656,1362.4007568359,3634.7976074219,24836.3007812500
2025-10-03,949.4467163086,1353.7868652344,851.9436645508,2786.2353515625,1394.6096191406,1333.1260986328,385.4985046387,2499.6254882812,1357.1252441406,3696.9902343750,24894.2500000000
2025-10-06,957.6116333008,1352.0019531250,858.5741577148,2869.2878417969,1422.9530029297,1356.2777099609,382.1135864258,2496.5808105469,1368.6718750000,3700.8525390625,25077.6503906250
2025-10-07,966.5144042969,1364.3974609375,849.3897094727,2855.1735839844,1406.0819091797,1371.2976074219,381.2077941895,2472.4182128906,1378.4267578125,3693.6230468750,25108.3007812500
2025-10-08,962.7762451172,1358.8443603516,843.0538940430,2906.5412597656,1441.2701416016,1390.2396240234,381.1600952148,2455.6225585938,1361.1068115234,3693.7221679688,25046.1503906250
2025-10-09,961.2022094727,1364.6948242188,846.8356933594,2939.6660156250,1455.0562744141,1422.0970458984,381.3031005859,2472.8112792969,1371.4589843750,3732.7409667969,25181.8007812500
2025-10-10,964.9404296875,1368.7607421875,865.0573120117,2907.5974121094,1460.4549560547,1430.7070312500,384.0682678223,2483.9101562500,1375.3409423828,3747.3977050781,25285.3496093750
2025-10-13,961.1038818359,1367.8681640625,867.3165893555,2887.3386230469,1439.5347900391,1429.9416503906,380.6833496094,2448.4523925781,1368.6718750000,3733.0380859375,25227.3496093750
2025-10-14,961.2514648438,1372.5288085938,861.4227905273,2842.3078613281,1436.3535156250,1430.6113281250,378.3472595215,2457.7834472656,1369.5677490234,3708.0817871094,25145.5000000000
2025-10-15,962.3335571289,1386.7093505859,870.4107666016,2862.0639648438,1421.4106445312,1430.8983154297,381.3031005859,2474.1862792969,1367.9750976562,3791.6652832031,25323.5507812500
2025-10-16,978.1715698242,1405.4514160156,871.2457275391,2862.9313964844,1418.6147460938,1449.3621826172,386.3089904785,2515.9301757812,1391.8646240234,3824.4453125000,25585.3007812500
2025-10-17,986.2381591797,1424.5899658203,873.4067993164,2854.7395019531,1389.3073730469,1433.1617431641,392.9834289551,2557.3793945312,1410.2795410156,3802.2619628906,25709.8496093750
2025-10-20,986.6316528320,1378.6771240234,891.4318847656,2905.8168945312,1408.3957519531,1442.0334472656,393.8415832520,2548.2446289062,1460.0493164062,3835.2397460938,25843.1503906250
2025-10-21,991.3043823242,1370.4464111328,891.7756347656,2897.6254882812,1419.4824218750,1432.9688720703,393.6509094238,2545.5930175781,1458.4566650391,3850.5898437500,25868.5996093750
2025-10-23,992.3864746094,1352.2994384766,895.4101562500,2961.7128906250,1473.5661621094,1469.5164794922,396.6067504883,2555.3168945312,1441.7340087891,3880.7949218750,25891.4003906250
2025-10-24,978.5650634766,1366.1823730469,888.4849853516,2952.0756835938,1470.5776367188,1469.4200439453,397.4172058105,2471.6323242188,1444.9193115234,3867.1281738281,25795.1503906250
2025-10-27,986.6316528320,1366.0832519531,906.4118652344,2972.9882812500,1472.6330566406,1478.7738037109,401.0881652832,2467.1142578125,1477.2696533203,3885.8457031250,25966.0507812500
2025-10-28,987.2218627930,1351.7044677734,913.7790527344,2946.9677734375,1468.4241943359,1467.7806396484,398.4660644531,2452.6760253906,1480.0568847656,3934.3715820312,25936.1992187500
2025-10-29,991.4519042969,1358.9434814453,923.1108398438,2946.6789550781,1478.4082031250,1501.7244873047,401.9940185547,2443.8359375000,1497.2770996094,3919.8139648438,26053.9003906250
2025-10-30,981.9097900391,1351.0103759766,917.8064575195,2925.1877441406,1462.1597900391,1494.4921875000,399.2765197754,2425.6650390625,1481.6494140625,3948.9294433594,25877.8496093750
2025-10-31,971.2362670898,1334.0533447266,920.4095458984,2947.0642089844,1450.9034423828,1486.4884033203,400.8021545410,2421.6379394531,1479.5592041016,3991.9094238281,25722.0996093750
2025-11-03,976.4992675781,1335.1440429688,932.8847045898,2907.3591308594,1454.0355224609,1488.4168701172,394.6997680664,2416.2358398438,1477.8669433594,3941.9970703125,25763.3496093750
2025-11-04,969.2196655273,1325.7235107422,940.6447753906,2881.7238769531,1436.8083496094,1474.5307617188,389.8845825195,2402.1901855469,1466.3203125000,3886.4396972656,25597.6503906250
2025-11-06,968.6294555664,1309.3614501953,943.7390136719,2901.6728515625,1435.6336669922,1471.9272460938,388.5496826172,2392.6628417969,1489.2144775391,3844.0539550781,25509.6992187500
2025-11-07,966.3176269531,1331.7724609375,938.9257812500,2883.2661132812,1445.5198974609,1458.4268798828,385.2601318359,2389.6931152344,1471.1977539062,3844.9450683594,25492.3007812500
2025-11-10,968.4818725586,1336.7307128906,934.3090209961,2915.4541015625,1481.4425048828,1485.5239257812,386.6903686523,2384.5454101562,1482.4458007812,3880.5969238281,25574.3496093750
2025-11-11,975.5646972656,1346.9445800781,936.4209594727,2936.4636230469,1497.8867187500,1513.9711914062,387.9299316406,2403.0571289062,1486.5269775391,3916.7436523438,25694.9492187500
2025-11-12,973.4005126953,1347.5395507812,940.2028198242,3018.1870117188,1518.8333740234,1537.1147460938,388.0729370117,2400.0874023438,1504.5435791016,3916.3476562500,25875.8007812500
2025-11-13,970.5969238281,1374.3138427734,937.1085815430,2993.0336914062,1509.1430664062,1541.4541015625,386.8334350586,2383.3576660156,1503.9464111328,3963.7841796875,25879.1503906250
2025-11-14,973.4988403320,1361.5217285156,950.7133178711,2993.3229980469,1470.9691162109,1537.6933593750,389.1694641113,2403.2551269531,1511.9095458984,3965.6657714844,25910.0507812500
2025-11-17,980.3357543945,1367.4715576172,956.1159057617,2989.6606445312,1475.6674804688,1549.0721435547,388.1683044434,2400.5822753906,1511.3123779297,3988.7404785156,26013.4492187500
2025-11-18,976.3024902344,1361.9183349609,955.2318725586,2975.1088867188,1454.9165039062,1538.2718505859,386.9764404297,2379.7937011719,1512.4072265625,3960.9123535156,25910.0507812500
2025-11-19,978.4174804688,1371.5372314453,965.3494873047,3033.5100097656,1508.4578857422,1603.2666015625,384.7833862305,2417.0153808594,1511.9095458984,3980.7189941406,26052.6503906250
2025-11-20,992.4356689453,1371.4381103516,964.1707153320,3030.7155761719,1503.9553222656,1586.6804199219,386.5950317383,2403.9479980469,1541.9705810547,3998.3466796875,26192.1503906250
2025-11-21,981.8114013672,1358.0509033203,955.3792114258,3036.3051757812,1512.2752685547,1550.6151123047,388.8834228516,2409.1948242188,1539.4820556641,3985.9675292969,26068.1503906250
2025-11-24,982.8934936523,1356.9602050781,953.4146118164,3027.2460937500,1515.2117919922,1552.9294433594,384.7833862305,2399.7902832031,1528.8312988281,3974.4799804688,25959.5000000000
2025-11-25,973.6956176758,1346.4488525391,966.1844482422,3006.0444335938,1498.1802978516,1543.9613037109,382.1612548828,2389.7922363281,1532.6137695312,3958.0402832031,25884.8007812500
2025-11-26,987.5662231445,1363.5050048828,966.4791870117,3048.1589355469,1524.9020996094,1560.1618652344,383.5915222168,2400.7802734375,1562.6748046875,4022.7087402344,26205.3007812500
2025-11-27,993.0750732422,1380.5611572266,955.6247558594,3022.8129882812,1533.2220458984,1570.8657226562,385.4985046387,2427.0134277344,1556.2047119141,4041.8220214844,26215.5507812500
2025-11-28,991.2059936523,1377.1896972656,961.6658935547,3023.6801757812,1527.0554199219,1566.2368164062,385.4508361816,2441.7636718750,1560.2858886719,4030.2353515625,26202.9492187500
2025-12-01,985.7954711914,1378.4787597656,955.8703613281,3019.7292480469,1530.8728027344,1584.2696533203,385.4508361816,2439.6845703125,1558.8923339844,4033.8002929688,26175.7500000000
2025-12-02,973.6956176758,1361.5217285156,950.1730346680,3021.9458007812,1527.9364013672,1577.1335449219,382.3043212891,2452.8508300781,1539.1834716797,3991.5134277344,26032.1992187500
2025-12-03,984.2214965820,1379.8670654297,934.2107543945,3064.6386718750,1545.2614746094,1581.9553222656,381.8752441406,2423.3508300781,1531.7180175781,3949.4245605469,25986.0000000000
2025-12-04,980.9752197266,1375.1070556641,931.3129882812,3112.0534667969,1563.7611083984,1595.5520019531,384.3066101074,2437.4077148438,1528.5327148438,3945.0671386719,26033.7500000000
2025-12-05,986.9759521484,1380.8586425781,954.2987060547,3120.7270507812,1581.9671630859,1622.9385986328,386.1182861328,2315.0524902344,1533.5096435547,3999.1389160156,26186.4492187500
2025-12-08,986.7791748047,1377.9829101562,939.4660644531,3119.0888671875,1576.6816406250,1628.3386230469,383.5915222168,2290.6999511719,1535.8986816406,3958.0402832031,25960.5507812500
2025-12-09,980.8768310547,1363.7032470703,942.3638305664,3091.9118652344,1565.1314697266,1598.4449462891,382.3996582031,2283.2756347656,1522.3612060547,3958.8327636719,25839.6503906250
2025-12-10,973.6956176758,1352.2001953125,942.7567749023,3073.5046386719,1551.2322998047,1606.5451660156,384.4019775391,2278.5239257812,1529.8267822266,3952.6926269531,25758.0000000000
2025-12-11,984.0247802734,1348.6303710938,946.1947631836,3076.1066894531,1564.1527099609,1612.7169189453,384.1636047363,2282.3847656250,1537.8894042969,3965.1706542969,25898.5507812500
2025-12-12,985.2052612305,1354.5802001953,946.0965576172,3103.6691894531,1564.3483886719,1613.4882812500,381.4938354492,2237.8378906250,1549.3365478516,4034.6918945312,26046.9492187500
2025-12-15,979.8930664062,1353.7868652344,950.1239624023,3113.0170898438,1572.7663574219,1623.9028320312,383.5915222168,2270.4064941406,1549.0378417969,4052.7158203125,26027.3007812500
2025-12-16,978.1223754883,1354.5802001953,944.1319580078,3088.8281250000,1559.1607666016,1592.7553710938,383.0194091797,2258.1313476562,1535.2019042969,4024.4914550781,25860.0996093750
2025-12-17,967.9899902344,1341.0938720703,958.5716552734,3101.0673828125,1568.0679931641,1595.9377441406,381.2077941895,2252.6867675781,1537.2922363281,4023.1047363281,25818.5507812500
2025-12-18,963.7599487305,1345.4571533203,960.2415771484,3161.7817382812,1592.3427734375,1602.1093750000,381.7798767090,2242.6884765625,1537.2922363281,3992.1076660156,25815.5507812500
2025-12-19,969.4655761719,1342.7796630859,962.9428710938,3162.9382324219,1603.9906005859,1583.7874755859,382.3996582031,2257.0424804688,1557.8968505859,4034.0974121094,25966.4003906250
2025-12-22,971.6298217773,1357.0593261719,957.0491333008,3204.2819824219,1653.8125000000,1610.6917724609,383.9729309082,2266.4467773438,1568.1495361328,4033.0080566406,26172.4003906250
2025-12-23,980.3849487305,1351.6052246094,954.6916503906,3189.9226074219,1632.9637451172,1619.9492187500,388.4066772461,2279.4147949219,1563.4710693359,4019.5397949219,26177.1503906250
2025-12-24,980.9752197266,1348.4321289062,951.7938842773,3198.5961914062,1628.1674804688,1614.9346923828,387.6915588379,2259.2202148438,1551.0286865234,4014.3901367188,26142.0996093750
2025-12-26,975.9581909180,1339.1105957031,949.1907348633,3161.0109863281,1621.0220947266,1601.6273193359,385.3554992676,2262.3879394531,1552.0240478516,4008.1508789062,26042.3007812500
2025-12-29,975.5646972656,1332.0700683594,947.9628906250,3133.5446777344,1609.8635253906,1572.6014404297,383.8775634766,2270.2084960938,1538.4866943359,3999.6340332031,25942.0996093750
2025-12-30,974.7777709961,1331.2766113281,956.2141723633,3129.0153808594,1587.2528076172,1557.5581054688,381.9705810547,2267.1396484375,1532.7133789062,4012.8054199219,25938.8496093750
2025-12-31,975.0728759766,1331.6733398438,964.8092651367,3089.8879394531,1581.1842041016,1565.3692626953,384.2589721680,2292.5808105469,1563.1726074219,4044.0007324219,26129.5996093750
